id,customer_id,text,label,service,amount,currency,date,frequency
EML02577,CUST0247,"Payment of LKR 3,140 is due for your Mobitel account for 16 Apr 2026.",0,Mobitel,3140.0,LKR,2026-04-16,monthly
EML02578,CUST0038,Billing confirmation for Microsoft 365: $9.00.,1,Microsoft 365,9.0,USD,2026-06-22,monthly
EML02579,CUST0215,"CEB billing notice: current amount payable is LKR 7,237.",0,CEB,7237.0,LKR,2026-06-19,monthly
EML02580,CUST0086,Your YouTube Premium account was charged $14.58. The current plan remains active.,1,YouTube Premium,14.58,USD,2026-02-26,monthly
EML02581,CUST0039,"Your NWSDB account has a balance of LKR 1,942.",0,NWSDB,1942.0,LKR,2026-02-27,monthly
EML02582,CUST0156,"NWSDB account statement: LKR 3,409 payable for the current period.",0,NWSDB,3409.0,LKR,2026-04-04,monthly
EML02583,CUST0248,Payment of $10.23 was processed for your Microsoft 365 plan. Next billing date: 30 Apr 2026.,1,Microsoft 365,10.23,USD,2026-04-30,monthly
EML02584,CUST0246,"Payment of LKR 5,849 is due for your Mobitel account for 24 Feb 2026.",0,Mobitel,5849.0,LKR,2026-02-24,monthly
EML02585,CUST0133,"Payment received for HNB order #670286: LKR 81,590.",0,HNB,81590.0,LKR,2026-02-17,one-time
EML02586,CUST0240,Payment of $19.71 was processed for your Canva Pro plan. Next billing date: 21 Mar 2026.,1,Canva Pro,19.71,USD,2026-03-21,monthly
EML02587,CUST0153,"Payment received for HNB order #663465: LKR 13,236.",0,HNB,13236.0,LKR,2026-08-14,one-time
EML02588,CUST0126,Billing confirmation for ChatGPT Plus: $20.00.,1,ChatGPT Plus,20.0,USD,2026-02-10,monthly
EML02589,CUST0020,Your YouTube Premium account was charged $15.72. The current plan remains active.,1,YouTube Premium,15.72,USD,2026-01-13,monthly
EML02590,CUST0003,Your payment of $38.36 for Adobe Creative Cloud was received for the current period.,1,Adobe Creative Cloud,38.36,USD,2026-02-28,monthly
EML02591,CUST0208,Your payment of $20.00 for ChatGPT Plus was received for the current period.,1,ChatGPT Plus,20.0,USD,2026-07-13,monthly
EML02592,CUST0124,"Your Daraz transaction was completed for LKR 86,435.",0,Daraz,86435.0,LKR,2026-04-07,one-time
EML02593,CUST0272,"SLT billing notice: current amount payable is LKR 3,763.",0,SLT,3763.0,LKR,2026-04-07,monthly
EML02594,CUST0278,"Your BOC transaction was completed for LKR 76,649.",0,BOC,76649.0,LKR,2026-08-01,one-time
EML02595,CUST0202,"PickMe transaction processed: LKR 3,600.",0,PickMe,3600.0,LKR,2026-04-30,one-time
EML02596,CUST0168,"Commercial Bank transaction processed: LKR 8,557.",0,Commercial Bank,8557.0,LKR,2026-03-06,one-time
EML02597,CUST0284,Your Apple Services account was charged $6.14. The current plan remains active.,1,Apple Services,6.14,USD,2026-06-15,monthly
EML02598,CUST0051,Billing confirmation for Google One: $15.50.,1,Google One,15.5,USD,2026-02-02,monthly
EML02599,CUST0123,Your Netflix account was charged $15.09. The current plan remains active.,1,Netflix,15.09,USD,2026-03-10,monthly
EML02600,CUST0073,"NWSDB billing notice: current amount payable is LKR 1,716.",0,NWSDB,1716.0,LKR,2026-03-16,monthly
EML02601,CUST0248,Your Microsoft 365 account was charged $11.62. The current plan remains active.,1,Microsoft 365,11.62,USD,2026-04-01,monthly
EML02602,CUST0197,Payment of $37.04 was processed for your Figma plan. Next billing date: 24 Jun 2026.,1,Figma,37.04,USD,2026-06-24,monthly
EML02603,CUST0273,Your Adobe Creative Cloud account was charged $39.43. The current plan remains active.,1,Adobe Creative Cloud,39.43,USD,2026-02-18,monthly
EML02604,CUST0297,"PickMe Food receipt: transaction amount LKR 67,989.",0,PickMe Food,67989.0,LKR,2026-06-02,one-time
EML02605,CUST0154,"Dialog billing notice: current amount payable is LKR 8,257.",0,Dialog,8257.0,LKR,2026-04-11,monthly
EML02606,CUST0229,"Your Uber transaction was completed for LKR 85,736.",0,Uber,85736.0,LKR,2026-05-16,one-time
EML02607,CUST0102,"Your Daraz transaction was completed for LKR 14,367.",0,Daraz,14367.0,LKR,2026-07-20,one-time
EML02608,CUST0089,"CEB billing notice: current amount payable is LKR 6,118.",0,CEB,6118.0,LKR,2026-04-03,monthly
EML02609,CUST0075,"Your Commercial Bank transaction was completed for LKR 69,468.",0,Commercial Bank,69468.0,LKR,2026-01-19,one-time
EML02610,CUST0026,"Dialog billing notice: current amount payable is LKR 3,856.",0,Dialog,3856.0,LKR,2026-02-13,monthly
EML02611,CUST0269,Billing confirmation for Netflix: $22.60.,1,Netflix,22.6,USD,2026-06-02,monthly
EML02612,CUST0176,Your payment of $9.95 for Microsoft 365 was received for the current period.,1,Microsoft 365,9.95,USD,2026-05-22,monthly
EML02613,CUST0290,"Payment received for Sampath Bank order #464294: LKR 35,848.",0,Sampath Bank,35848.0,LKR,2026-02-25,one-time
EML02614,CUST0194,"Uber transaction processed: LKR 49,959.",0,Uber,49959.0,LKR,2026-02-07,one-time
EML02615,CUST0291,"Payment of LKR 3,414 is due for your Dialog account for 30 Jul 2026.",0,Dialog,3414.0,LKR,2026-07-30,monthly
EML02616,CUST0278,"Your Dialog account has a balance of LKR 8,169.",0,Dialog,8169.0,LKR,2026-01-09,monthly
EML02617,CUST0213,"SLT billing notice: current amount payable is LKR 8,043.",0,SLT,8043.0,LKR,2026-05-27,monthly
EML02618,CUST0226,Your payment of $13.87 for Canva Pro was received for the current period.,1,Canva Pro,13.87,USD,2026-01-12,monthly
EML02619,CUST0224,"Payment of LKR 2,505 is due for your Dialog account for 26 Jan 2026.",0,Dialog,2505.0,LKR,2026-01-26,monthly
EML02620,CUST0233,"Payment of LKR 8,907 is due for your CEB account for 20 May 2026.",0,CEB,8907.0,LKR,2026-05-20,monthly
EML02621,CUST0227,Your payment of $20.00 for ChatGPT Plus was received for the current period.,1,ChatGPT Plus,20.0,USD,2026-01-17,monthly
EML02622,CUST0012,"Your Uber transaction was completed for LKR 12,964.",0,Uber,12964.0,LKR,2026-01-09,one-time
EML02623,CUST0155,"PickMe receipt: transaction amount LKR 75,066.",0,PickMe,75066.0,LKR,2026-04-09,one-time
EML02624,CUST0104,"Payment of LKR 7,626 is due for your Dialog account for 12 Jan 2026.",0,Dialog,7626.0,LKR,2026-01-12,monthly
EML02625,CUST0128,"Your Commercial Bank transaction was completed for LKR 28,373.",0,Commercial Bank,28373.0,LKR,2026-06-01,one-time
EML02626,CUST0106,Payment of $20.00 was processed for your ChatGPT Plus plan. Next billing date: 19 Feb 2026.,1,ChatGPT Plus,20.0,USD,2026-02-19,monthly
EML02627,CUST0069,"Payment of LKR 2,330 is due for your SLT account for 24 Mar 2026.",0,SLT,2330.0,LKR,2026-03-24,monthly
EML02628,CUST0200,"Your PickMe Food transaction was completed for LKR 45,123.",0,PickMe Food,45123.0,LKR,2026-02-25,one-time
EML02629,CUST0084,"NWSDB account statement: LKR 5,285 payable for the current period.",0,NWSDB,5285.0,LKR,2026-06-20,monthly
EML02630,CUST0291,"Payment of LKR 8,345 is due for your CEB account for 22 Feb 2026.",0,CEB,8345.0,LKR,2026-02-22,monthly
EML02631,CUST0096,Billing confirmation for Apple Services: $16.02.,1,Apple Services,16.02,USD,2026-01-26,monthly
EML02632,CUST0098,"Your BOC transaction was completed for LKR 82,901.",0,BOC,82901.0,LKR,2026-06-12,one-time
EML02633,CUST0257,Payment of $6.61 was processed for your Spotify Premium plan. Next billing date: 12 Feb 2026.,1,Spotify Premium,6.61,USD,2026-02-12,monthly
EML02634,CUST0018,Your payment of $8.30 for Spotify Premium was received for the current period.,1,Spotify Premium,8.3,USD,2026-04-28,monthly
EML02635,CUST0012,Temu transaction processed: $78.09.,0,Temu,78.09,USD,2026-07-03,one-time
EML02636,CUST0235,Your ChatGPT Plus account was charged $20.00. The current plan remains active.,1,ChatGPT Plus,20.0,USD,2026-06-27,monthly
EML02637,CUST0018,Your Figma account was charged $42.71. The current plan remains active.,1,Figma,42.71,USD,2026-04-08,monthly
EML02638,CUST0164,Your payment of $12.14 for Microsoft 365 was received for the current period.,1,Microsoft 365,12.14,USD,2026-06-24,monthly
EML02639,CUST0082,Billing confirmation for Canva Pro: $13.79.,1,Canva Pro,13.79,USD,2026-03-04,monthly
EML02640,CUST0126,Your YouTube Premium account was charged $17.29. The current plan remains active.,1,YouTube Premium,17.29,USD,2026-05-11,monthly
EML02641,CUST0173,Your Spotify Premium account was charged $7.29. The current plan remains active.,1,Spotify Premium,7.29,USD,2026-03-20,monthly
EML02642,CUST0177,Payment of $12.65 was processed for your Microsoft 365 plan. Next billing date: 13 May 2026.,1,Microsoft 365,12.65,USD,2026-05-13,monthly
EML02643,CUST0066,"HNB receipt: transaction amount LKR 79,306.",0,HNB,79306.0,LKR,2026-01-20,one-time
EML02644,CUST0143,Your ChatGPT Plus account was charged $20.00. The current plan remains active.,1,ChatGPT Plus,20.0,USD,2026-01-20,monthly
EML02645,CUST0173,Your Microsoft 365 account was charged $10.61. The current plan remains active.,1,Microsoft 365,10.61,USD,2026-06-06,monthly
EML02646,CUST0197,Your Figma account was charged $28.80. The current plan remains active.,1,Figma,28.8,USD,2026-05-23,monthly
EML02647,CUST0234,Your Microsoft 365 account was charged $9.72. The current plan remains active.,1,Microsoft 365,9.72,USD,2026-05-08,monthly
EML02648,CUST0226,"Your HNB transaction was completed for LKR 60,668.",0,HNB,60668.0,LKR,2026-01-01,one-time
EML02649,CUST0276,Payment of $9.57 was processed for your Spotify Premium plan. Next billing date: 27 Jan 2026.,1,Spotify Premium,9.57,USD,2026-01-27,monthly
EML02650,CUST0115,"SLT account statement: LKR 2,753 payable for the current period.",0,SLT,2753.0,LKR,2026-03-17,monthly
EML02651,CUST0147,Payment of $15.22 was processed for your Google One plan. Next billing date: 09 Mar 2026.,1,Google One,15.22,USD,2026-03-09,monthly
EML02652,CUST0147,Billing confirmation for Microsoft 365: $11.04.,1,Microsoft 365,11.04,USD,2026-05-07,monthly
EML02653,CUST0054,Payment of $13.87 was processed for your Canva Pro plan. Next billing date: 28 Feb 2026.,1,Canva Pro,13.87,USD,2026-02-28,monthly
EML02654,CUST0285,Billing confirmation for Netflix: $7.77.,1,Netflix,7.77,USD,2026-07-23,monthly
EML02655,CUST0276,"Your BOC transaction was completed for LKR 96,775.",0,BOC,96775.0,LKR,2026-02-28,one-time
EML02656,CUST0266,Payment of $8.01 was processed for your Microsoft 365 plan. Next billing date: 03 Feb 2026.,1,Microsoft 365,8.01,USD,2026-02-03,monthly
EML02657,CUST0283,"PickMe transaction processed: LKR 53,484.",0,PickMe,53484.0,LKR,2026-08-06,one-time
EML02658,CUST0298,Your payment of $8.52 for Spotify Premium was received for the current period.,1,Spotify Premium,8.52,USD,2026-03-17,monthly
EML02659,CUST0211,Billing confirmation for Google One: $8.14.,1,Google One,8.14,USD,2026-05-11,monthly
EML02660,CUST0119,"Your CEB account has a balance of LKR 7,487.",0,CEB,7487.0,LKR,2026-01-12,monthly
EML02661,CUST0268,"Payment received for HNB order #132126: LKR 98,966.",0,HNB,98966.0,LKR,2026-01-10,one-time
EML02662,CUST0115,"Your SLT account has a balance of LKR 2,804.",0,SLT,2804.0,LKR,2026-02-17,monthly
EML02663,CUST0162,Your payment of $18.41 for YouTube Premium was received for the current period.,1,YouTube Premium,18.41,USD,2026-04-01,monthly
EML02664,CUST0189,Billing confirmation for Adobe Creative Cloud: $63.88.,1,Adobe Creative Cloud,63.88,USD,2026-06-27,monthly
EML02665,CUST0147,Billing confirmation for Google One: $15.80.,1,Google One,15.8,USD,2026-04-07,monthly
EML02666,CUST0198,Temu receipt: transaction amount $11.67.,0,Temu,11.67,USD,2026-03-14,one-time
EML02667,CUST0076,Payment of $7.64 was processed for your Microsoft 365 plan. Next billing date: 25 Jun 2026.,1,Microsoft 365,7.64,USD,2026-06-25,monthly
EML02668,CUST0186,Payment of $20.64 was processed for your Figma plan. Next billing date: 09 Apr 2026.,1,Figma,20.64,USD,2026-04-09,monthly
EML02669,CUST0122,"BOC transaction processed: LKR 36,343.",0,BOC,36343.0,LKR,2026-01-02,one-time
EML02670,CUST0089,"CEB account statement: LKR 4,644 payable for the current period.",0,CEB,4644.0,LKR,2026-01-09,monthly
EML02671,CUST0268,Your payment of $12.86 for Microsoft 365 was received for the current period.,1,Microsoft 365,12.86,USD,2026-02-19,monthly
EML02672,CUST0254,"SLT billing notice: current amount payable is LKR 7,581.",0,SLT,7581.0,LKR,2026-07-09,monthly
EML02673,CUST0111,Billing confirmation for YouTube Premium: $15.76.,1,YouTube Premium,15.76,USD,2026-04-14,monthly
EML02674,CUST0046,Your Canva Pro account was charged $16.60. The current plan remains active.,1,Canva Pro,16.6,USD,2026-05-10,monthly
EML02675,CUST0104,"Dialog account statement: LKR 4,422 payable for the current period.",0,Dialog,4422.0,LKR,2026-02-11,monthly
EML02676,CUST0172,Payment received for Temu order #344775: $128.60.,0,Temu,128.6,USD,2026-06-28,one-time
EML02677,CUST0031,"Sampath Bank transaction processed: LKR 98,605.",0,Sampath Bank,98605.0,LKR,2026-07-29,one-time
EML02678,CUST0131,"Payment of LKR 4,288 is due for your NWSDB account for 06 Apr 2026.",0,NWSDB,4288.0,LKR,2026-04-06,monthly
EML02679,CUST0292,"PickMe receipt: transaction amount LKR 20,660.",0,PickMe,20660.0,LKR,2026-06-21,one-time
EML02680,CUST0076,Billing confirmation for Microsoft 365: $9.99.,1,Microsoft 365,9.99,USD,2026-05-27,monthly
EML02681,CUST0060,Payment of LKR 903 is due for your NWSDB account for 10 Apr 2026.,0,NWSDB,903.0,LKR,2026-04-10,monthly
EML02682,CUST0146,"Payment received for Uber Eats order #918810: LKR 88,341.",0,Uber Eats,88341.0,LKR,2026-03-31,one-time
EML02683,CUST0127,"Your PickMe Food transaction was completed for LKR 10,597.",0,PickMe Food,10597.0,LKR,2026-01-18,one-time
EML02684,CUST0255,"HNB receipt: transaction amount LKR 92,731.",0,HNB,92731.0,LKR,2026-08-11,one-time
EML02685,CUST0291,Payment of $4.50 was processed for your Google One plan. Next billing date: 02 May 2026.,1,Google One,4.5,USD,2026-05-02,monthly
EML02686,CUST0246,"Payment of LKR 8,001 is due for your Dialog account for 09 Jun 2026.",0,Dialog,8001.0,LKR,2026-06-09,monthly
EML02687,CUST0206,Your Apple Services account was charged $17.01. The current plan remains active.,1,Apple Services,17.01,USD,2026-01-24,monthly
EML02688,CUST0136,Billing confirmation for Figma: $50.40.,1,Figma,50.4,USD,2026-01-22,monthly
EML02689,CUST0292,"Your LECO account has a balance of LKR 7,946.",0,LECO,7946.0,LKR,2026-02-10,monthly
EML02690,CUST0181,Billing confirmation for ChatGPT Plus: $20.00.,1,ChatGPT Plus,20.0,USD,2026-01-07,monthly
EML02691,CUST0229,Billing confirmation for Apple Services: $17.11.,1,Apple Services,17.11,USD,2026-07-03,monthly
EML02692,CUST0126,Your payment of $15.53 for YouTube Premium was received for the current period.,1,YouTube Premium,15.53,USD,2026-06-07,monthly
EML02693,CUST0213,"Billing confirmation for Google Play: LKR 3,615.",1,Google Play,3615.0,LKR,2026-02-06,weekly
EML02694,CUST0217,Payment of $7.00 was processed for your Apple Services plan. Next billing date: 25 Feb 2026.,1,Apple Services,7.0,USD,2026-02-25,monthly
EML02695,CUST0111,"Payment of LKR 4,876 is due for your Dialog account for 25 Mar 2026.",0,Dialog,4876.0,LKR,2026-03-25,monthly
EML02696,CUST0047,Payment of $20.00 was processed for your ChatGPT Plus plan. Next billing date: 08 Mar 2026.,1,ChatGPT Plus,20.0,USD,2026-03-08,monthly
EML02697,CUST0141,Your YouTube Premium account was charged $18.71. The current plan remains active.,1,YouTube Premium,18.71,USD,2026-02-13,monthly
EML02698,CUST0164,Your Microsoft 365 account was charged $12.24. The current plan remains active.,1,Microsoft 365,12.24,USD,2026-02-20,monthly
EML02699,CUST0144,"Your HNB transaction was completed for LKR 79,186.",0,HNB,79186.0,LKR,2026-06-19,one-time
EML02700,CUST0081,"Uber transaction processed: LKR 24,834.",0,Uber,24834.0,LKR,2026-02-04,one-time
EML02701,CUST0087,Payment of $20.00 was processed for your ChatGPT Plus plan. Next billing date: 30 Mar 2026.,1,ChatGPT Plus,20.0,USD,2026-03-30,monthly
EML02702,CUST0298,Billing confirmation for Apple Services: $13.77.,1,Apple Services,13.77,USD,2026-06-10,monthly
EML02703,CUST0049,Your Adobe Creative Cloud account was charged $46.45. The current plan remains active.,1,Adobe Creative Cloud,46.45,USD,2026-02-10,monthly
EML02704,CUST0063,Payment of $20.00 was processed for your ChatGPT Plus plan. Next billing date: 10 Apr 2026.,1,ChatGPT Plus,20.0,USD,2026-04-10,monthly
EML02705,CUST0137,Your Apple Services account was charged $10.10. The current plan remains active.,1,Apple Services,10.1,USD,2026-01-03,monthly
EML02706,CUST0200,Your payment of $20.00 for ChatGPT Plus was received for the current period.,1,ChatGPT Plus,20.0,USD,2026-03-14,monthly
EML02707,CUST0210,Payment of $20.00 was processed for your ChatGPT Plus plan. Next billing date: 26 Apr 2026.,1,ChatGPT Plus,20.0,USD,2026-04-26,monthly
EML02708,CUST0223,"Payment of LKR 11,862 was processed for your Google Play plan. Next billing date: 29 Jan 2026.",1,Google Play,11862.0,LKR,2026-01-29,weekly
EML02709,CUST0177,"Uber Eats receipt: transaction amount LKR 58,159.",0,Uber Eats,58159.0,LKR,2026-03-12,one-time
EML02710,CUST0004,Billing confirmation for Netflix: $15.09.,1,Netflix,15.09,USD,2026-02-25,monthly
EML02711,CUST0097,"Payment of LKR 3,734 is due for your Mobitel account for 07 Jun 2026.",0,Mobitel,3734.0,LKR,2026-06-07,monthly
EML02712,CUST0157,"Your Uber transaction was completed for LKR 57,444.",0,Uber,57444.0,LKR,2026-08-26,one-time
EML02713,CUST0282,"Payment of LKR 3,580 is due for your Mobitel account for 12 Jan 2026.",0,Mobitel,3580.0,LKR,2026-01-12,monthly
EML02714,CUST0115,"Sampath Bank transaction processed: LKR 96,145.",0,Sampath Bank,96145.0,LKR,2026-01-22,one-time
EML02715,CUST0300,"Dialog account statement: LKR 2,428 payable for the current period.",0,Dialog,2428.0,LKR,2026-04-30,monthly
EML02716,CUST0105,"Payment received for HNB order #296796: LKR 79,951.",0,HNB,79951.0,LKR,2026-05-04,one-time
EML02717,CUST0056,Your payment of $26.91 for Figma was received for the current period.,1,Figma,26.91,USD,2026-01-12,monthly
EML02718,CUST0300,"PickMe transaction processed: LKR 13,365.",0,PickMe,13365.0,LKR,2026-03-09,one-time
EML02719,CUST0155,Billing confirmation for Google One: $18.86.,1,Google One,18.86,USD,2026-02-21,monthly
EML02720,CUST0065,Billing confirmation for YouTube Premium: $18.89.,1,YouTube Premium,18.89,USD,2026-05-01,monthly
EML02721,CUST0104,"Your Commercial Bank transaction was completed for LKR 61,014.",0,Commercial Bank,61014.0,LKR,2026-02-04,one-time
EML02722,CUST0203,"Your Uber transaction was completed for LKR 67,608.",0,Uber,67608.0,LKR,2026-02-10,one-time
EML02723,CUST0041,Your Microsoft 365 account was charged $8.50. The current plan remains active.,1,Microsoft 365,8.5,USD,2026-05-03,monthly
EML02724,CUST0196,Billing confirmation for Adobe Creative Cloud: $53.65.,1,Adobe Creative Cloud,53.65,USD,2026-03-11,monthly
EML02725,CUST0098,Billing confirmation for Microsoft 365: $12.61.,1,Microsoft 365,12.61,USD,2026-03-07,monthly
EML02726,CUST0155,Payment of $5.48 was processed for your Google One plan. Next billing date: 22 Jan 2026.,1,Google One,5.48,USD,2026-01-22,monthly
EML02727,CUST0017,Your ChatGPT Plus account was charged $20.00. The current plan remains active.,1,ChatGPT Plus,20.0,USD,2026-05-10,monthly
EML02728,CUST0217,Payment of $6.14 was processed for your Google One plan. Next billing date: 17 Jan 2026.,1,Google One,6.14,USD,2026-01-17,monthly
EML02729,CUST0150,"HNB transaction processed: LKR 8,736.",0,HNB,8736.0,LKR,2026-07-12,one-time
EML02730,CUST0124,Billing confirmation for Adobe Creative Cloud: $60.89.,1,Adobe Creative Cloud,60.89,USD,2026-01-19,monthly
EML02731,CUST0016,"Your payment of LKR 22,291 for Google Play was received for the current period.",1,Google Play,22291.0,LKR,2026-01-17,weekly
EML02732,CUST0110,Your Google One account was charged $18.28. The current plan remains active.,1,Google One,18.28,USD,2026-05-19,monthly
EML02733,CUST0103,Billing confirmation for YouTube Premium: $14.69.,1,YouTube Premium,14.69,USD,2026-02-01,monthly
EML02734,CUST0094,"Mobitel billing notice: current amount payable is LKR 5,686.",0,Mobitel,5686.0,LKR,2026-02-23,monthly
EML02735,CUST0270,"Payment received for Uber order #491215: LKR 29,531.",0,Uber,29531.0,LKR,2026-05-04,one-time
EML02736,CUST0099,"Mobitel billing notice: current amount payable is LKR 7,389.",0,Mobitel,7389.0,LKR,2026-03-26,monthly
EML02737,CUST0195,Billing confirmation for Figma: $28.47.,1,Figma,28.47,USD,2026-03-03,monthly
EML02738,CUST0266,Payment of $8.91 was processed for your Microsoft 365 plan. Next billing date: 04 Jan 2026.,1,Microsoft 365,8.91,USD,2026-01-04,monthly
EML02739,CUST0252,Billing confirmation for ChatGPT Plus: $20.00.,1,ChatGPT Plus,20.0,USD,2026-02-25,monthly
EML02740,CUST0215,"Your CEB account has a balance of LKR 5,193.",0,CEB,5193.0,LKR,2026-04-19,monthly
EML02741,CUST0234,"Payment of LKR 4,300 is due for your SLT account for 24 Mar 2026.",0,SLT,4300.0,LKR,2026-03-24,monthly
EML02742,CUST0002,"Your Uber transaction was completed for LKR 79,132.",0,Uber,79132.0,LKR,2026-06-01,one-time
EML02743,CUST0178,Payment of $7.75 was processed for your Microsoft 365 plan. Next billing date: 12 Jan 2026.,1,Microsoft 365,7.75,USD,2026-01-12,monthly
EML02744,CUST0202,"Your PickMe transaction was completed for LKR 4,214.",0,PickMe,4214.0,LKR,2026-07-02,one-time
EML02745,CUST0203,Billing confirmation for Canva Pro: $16.73.,1,Canva Pro,16.73,USD,2026-06-22,monthly
EML02746,CUST0077,Your payment of $8.89 for Microsoft 365 was received for the current period.,1,Microsoft 365,8.89,USD,2026-05-08,monthly
EML02747,CUST0037,"Your Google Play account was charged LKR 43,194. The current plan remains active.",1,Google Play,43194.0,LKR,2026-01-29,weekly
EML02748,CUST0032,Your Apple Services account was charged $8.45. The current plan remains active.,1,Apple Services,8.45,USD,2026-07-23,monthly
EML02749,CUST0240,Your payment of $14.14 for YouTube Premium was received for the current period.,1,YouTube Premium,14.14,USD,2026-04-15,monthly
EML02750,CUST0138,"SLT billing notice: current amount payable is LKR 3,128.",0,SLT,3128.0,LKR,2026-05-26,monthly
EML02751,CUST0285,"Uber receipt: transaction amount LKR 16,742.",0,Uber,16742.0,LKR,2026-02-20,one-time
EML02752,CUST0161,"Your LECO account has a balance of LKR 1,840.",0,LECO,1840.0,LKR,2026-01-27,monthly
EML02753,CUST0111,"Payment of LKR 4,236 is due for your Mobitel account for 28 Feb 2026.",0,Mobitel,4236.0,LKR,2026-02-28,monthly
EML02754,CUST0291,"Payment of LKR 14,410 is due for your CEB account for 19 May 2026.",0,CEB,14410.0,LKR,2026-05-19,monthly
EML02755,CUST0064,"Payment received for Daraz order #767674: LKR 31,310.",0,Daraz,31310.0,LKR,2026-01-29,one-time
EML02756,CUST0106,Billing confirmation for Apple Services: $17.75.,1,Apple Services,17.75,USD,2026-08-01,monthly
EML02757,CUST0193,Your payment of $20.00 for ChatGPT Plus was received for the current period.,1,ChatGPT Plus,20.0,USD,2026-04-10,monthly
EML02758,CUST0267,"Payment received for Uber Eats order #738515: LKR 12,129.",0,Uber Eats,12129.0,LKR,2026-01-18,one-time
EML02759,CUST0140,"Uber transaction processed: LKR 56,512.",0,Uber,56512.0,LKR,2026-02-15,one-time
EML02760,CUST0187,Payment of $18.91 was processed for your YouTube Premium plan. Next billing date: 25 Mar 2026.,1,YouTube Premium,18.91,USD,2026-03-25,monthly
EML02761,CUST0070,"Payment of LKR 5,598 is due for your Dialog account for 11 Jan 2026.",0,Dialog,5598.0,LKR,2026-01-11,monthly
EML02762,CUST0248,"Your Mobitel account has a balance of LKR 6,732.",0,Mobitel,6732.0,LKR,2026-04-12,monthly
EML02763,CUST0095,Payment of $48.44 was processed for your Adobe Creative Cloud plan. Next billing date: 12 May 2026.,1,Adobe Creative Cloud,48.44,USD,2026-05-12,monthly
EML02764,CUST0145,"Payment of LKR 5,248 is due for your NWSDB account for 11 May 2026.",0,NWSDB,5248.0,LKR,2026-05-11,monthly
EML02765,CUST0152,Billing confirmation for Canva Pro: $15.32.,1,Canva Pro,15.32,USD,2026-01-21,monthly
EML02766,CUST0163,Your payment of $15.61 for YouTube Premium was received for the current period.,1,YouTube Premium,15.61,USD,2026-01-26,monthly
EML02767,CUST0183,"LECO billing notice: current amount payable is LKR 4,538.",0,LECO,4538.0,LKR,2026-01-08,monthly
EML02768,CUST0095,"Your LECO account has a balance of LKR 6,668.",0,LECO,6668.0,LKR,2026-03-25,monthly
EML02769,CUST0172,"Payment received for Uber order #696490: LKR 56,271.",0,Uber,56271.0,LKR,2026-03-04,one-time
EML02770,CUST0190,"Payment received for PickMe Food order #324775: LKR 4,168.",0,PickMe Food,4168.0,LKR,2026-06-15,one-time
EML02771,CUST0175,Your payment of $19.41 for Google One was received for the current period.,1,Google One,19.41,USD,2026-06-28,monthly
EML02772,CUST0145,"Your HNB transaction was completed for LKR 91,737.",0,HNB,91737.0,LKR,2026-07-11,one-time
EML02773,CUST0098,"Payment of LKR 6,336 is due for your NWSDB account for 04 Mar 2026.",0,NWSDB,6336.0,LKR,2026-03-04,monthly
EML02774,CUST0104,"Payment received for BOC order #540699: LKR 38,679.",0,BOC,38679.0,LKR,2026-07-04,one-time
EML02775,CUST0255,"Uber receipt: transaction amount LKR 10,471.",0,Uber,10471.0,LKR,2026-04-08,one-time
EML02776,CUST0113,"Daraz receipt: transaction amount LKR 67,292.",0,Daraz,67292.0,LKR,2026-07-19,one-time
EML02777,CUST0066,Payment of $15.08 was processed for your Netflix plan. Next billing date: 19 Jun 2026.,1,Netflix,15.08,USD,2026-06-19,monthly
EML02778,CUST0118,"Uber Eats transaction processed: LKR 88,837.",0,Uber Eats,88837.0,LKR,2026-06-26,one-time
EML02779,CUST0021,Your Figma account was charged $14.21. The current plan remains active.,1,Figma,14.21,USD,2026-01-28,monthly
EML02780,CUST0016,"Your Google Play account was charged LKR 38,848. The current plan remains active.",1,Google Play,38848.0,LKR,2026-02-03,weekly
EML02781,CUST0255,Payment of $12.84 was processed for your Google One plan. Next billing date: 30 Jan 2026.,1,Google One,12.84,USD,2026-01-30,monthly
EML02782,CUST0022,Your payment of $50.65 for Figma was received for the current period.,1,Figma,50.65,USD,2026-01-10,monthly
EML02783,CUST0194,Your Spotify Premium account was charged $11.38. The current plan remains active.,1,Spotify Premium,11.38,USD,2026-04-12,monthly
EML02784,CUST0032,"Your HNB transaction was completed for LKR 61,403.",0,HNB,61403.0,LKR,2026-07-15,one-time
EML02785,CUST0033,"Dialog account statement: LKR 6,607 payable for the current period.",0,Dialog,6607.0,LKR,2026-05-23,monthly
EML02786,CUST0243,"PickMe Food receipt: transaction amount LKR 73,614.",0,PickMe Food,73614.0,LKR,2026-07-27,one-time
EML02787,CUST0272,"Commercial Bank transaction processed: LKR 88,947.",0,Commercial Bank,88947.0,LKR,2026-03-16,one-time
EML02788,CUST0012,Billing confirmation for Microsoft 365: $8.56.,1,Microsoft 365,8.56,USD,2026-03-20,monthly
EML02789,CUST0235,Your Temu transaction was completed for $32.13.,0,Temu,32.13,USD,2026-03-15,one-time
EML02790,CUST0139,"Payment received for BOC order #520235: LKR 50,029.",0,BOC,50029.0,LKR,2026-01-26,one-time
EML02791,CUST0060,Your payment of $25.32 for Figma was received for the current period.,1,Figma,25.32,USD,2026-06-14,monthly
